id,SalePrice
2736,136194.29548812733
2737,120584.43993757812
2738,139643.57147080422
2739,162870.02205181826
2740,132566.7648671944
2741,150628.8617449351
2742,154083.64236198214
2743,159253.1760947489
2744,162462.5436625114
2745,139002.79342564062
2746,136917.96467682868
2747,141952.0701117503
2748,125106.29689304724
2749,128313.8910308309
2750,134151.4456159987
2751,135909.23139879838
2752,196194.44594461308
2753,145025.74669670474
2754,204380.45845707337
2755,140111.0200123089
2756,92153.01703325004
2757,72410.89868781788
2758,90664.71264042651
2759,162680.15343263216
2760,127659.90903941615
2761,143623.2365416314
2762,147061.23143048893
2763,185614.99479273442
2764,149311.0851869568
2765,276554.9301181956
2766,138913.94768458407
2767,85461.24939165422
2768,130849.52115383715
2769,130561.54523950901
2770,137470.89329111436
2771,105443.85315427576
2772,112008.75299766658
2773,168115.8716058686
2774,140369.3438553543
2775,114435.34642096194
2776,142103.01477169618
2777,146839.5809122124
2778,100953.47941887955
2779,127984.96214062047
2780,97619.49510365743
2781,93225.12871290604
2782,93431.97454916705
2783,94007.50527868076
2784,119205.15774768396
2785,141022.76415777084
2786,69973.83133279845
2787,130395.6997903196
2788,76015.19941912891
2789,167968.77098146942
2790,92140.20309551684
2791,107104.12229508173
2792,57496.24663748765
2793,157142.7237605372
2794,99573.35009394506
2795,119454.64968655356
2796,98919.33510806538
2797,196557.49852773038
2798,108470.44903043502
2799,118432.73285018328
2800,68952.9394644683
2801,112891.24296657031
2802,131839.0545942319
2803,174401.27556871658
2804,127618.90315346036
2805,97868.25678705433
2806,83815.74459672702
2807,150654.87864063412
2808,146257.77945321222
2809,132980.77243586813
2810,125213.3438850206
2811,160722.75467316722
2812,157147.25658245897
2813,162099.49654514715
2814,161387.83222425272
2815,107569.05399827432
2816,235597.3185183422
2817,153264.84625619947
2818,131019.2008222228
2819,164493.35526496774
2820,143519.50219206588
2821,107461.83249925988
2822,201211.52249045717
2823,322758.2955479587
2824,181377.0417347069
2825,140983.6055657753
2826,128884.39492611216
2827,142803.9407638099
2828,220735.47532369065
2829,207213.6481433135
2830,223280.73639272765
2831,167953.11150973392
2832,240541.5521690253
2833,285392.19239384716
2834,207705.53937186897
2835,210543.08910432894
2836,184295.80438402147
2837,157519.29960060184
2838,149876.18446376978
2839,174695.42601722368
2840,199921.53753610954
2841,205513.01355303143
2842,235187.2262602624
2843,149450.11306707424
2844,171273.61603271327
2845,123918.67068642254
2846,209961.7768061968
2847,203804.67306264344
2848,217075.24930675162
2849,196634.1622098373
2850,278794.6200078117
2851,220033.12542246823
2852,236646.23709380784
2853,235358.12595327423
2854,140192.1030376163
2855,199116.911229698
2856,192210.96220229924
2857,182325.8496671193
2858,200362.8218834487
2859,117333.29374064882
2860,125912.58285975143
2861,126668.19016807691
2862,188818.42904343002
2863,125628.37548627587
2864,246348.952371551
2865,130868.82511800938
2866,139728.89091216464
2867,103001.08120402765
2868,99654.45250315798
2869,102015.93126981205
2870,121945.30528608293
2871,78004.13223398731
2872,49646.379441950674
2873,96109.26496961464
2874,149786.50722644426
2875,119486.35037887389
2876,161502.2439644754
2877,150769.5343226128
2878,158910.28020678027
2879,144992.27855278674
2880,105457.74633174294
2881,150920.52831559087
2882,177816.02598065967
2883,200271.60375375033
2884,197716.21547517748
2885,192624.66420281952
2886,226295.55552238948
2887,95825.98284247727
2888,146971.77675574206
2889,57948.226696114456
2890,83425.21948953686
2891,138089.28162279882
2892,41710.0104141114
2893,74450.54375368271
2894,54237.28705420716
2895,319701.28833499714
2896,273784.35009697924
2897,210944.96818756944
2898,152650.037726518
2899,209567.32906840032
2900,157956.17511799053
2901,214753.20666129453
2902,179990.27219242847
2903,320655.58812620025
2904,334218.3217131729
2905,82152.28119853101
2906,185973.9984775951
2907,111422.08482847342
2908,126043.86559936382
2909,153704.6765200441
2910,78697.52286848112
2911,80462.8247218926
2912,146498.90968741354
2913,81520.29017121089
2914,78945.92805755895
2915,85859.3799087785
2916,81222.63461376893
2917,170303.22171300318
2918,114355.88765613279
2919,226995.59521012378
